Subject,Filename,Page,Rule ID,Type,Issue,Message,Suggestions,Highlighted Context,Pass Code
Religious-Studies,overview-of-consultation-findings.md,10,COMMA_COMPOUND_SENTENCE,uncategorized,and,Use a comma before ‘and’ if it connects two independent clauses (unless they are closely connected and short).,", and",...hat the content is teachable in the time** and** we will strengthen our focus on reviewi...,LT
Religious-Studies,overview-of-consultation-findings.md,11,COMMA_COMPOUND_SENTENCE,uncategorized,and,Use a comma before ‘and’ if it connects two independent clauses (unless they are closely connected and short).,", and",... balance of physical and human geography** and** we have updated the possible areas to b...,LT
Religious-Studies,overview-of-consultation-findings.md,11,ENGLISH_WORD_REPEAT_RULE,duplication,that that,Possible typo: you repeated a word.,that,...ts generally agreed or partially agreed **that that** the proposed assessment approach is app...,LT
Religious-Studies,overview-of-consultation-findings.md,13,COMMA_COMPOUND_SENTENCE,uncategorized,and,Use a comma before ‘and’ if it connects two independent clauses (unless they are closely connected and short).,", and",...sed concern that the weighting was heavy** and** it would impact on teacher workload. We...,LT
Religious-Studies,overview-of-consultation-findings.md,14,WHETHER,style,whether or not,"Consider shortening this phrase to just ‘whether’, unless you mean ‘regardless of whether’.",whether,...dual learners or groups of learners and **whether or not** the teacher performs the control elemen...,LT
Religious-Studies,overview-of-consultation-findings.md,16,COMMA_COMPOUND_SENTENCE,uncategorized,and,Use a comma before ‘and’ if it connects two independent clauses (unless they are closely connected and short).,", and",...r for this unit is aware of the concerns** and** we will aim to include writing that rep...,LT
Religious-Studies,overview-of-consultation-findings.md,18,EN_COMPOUNDS_TIME_CONSUMING,misspelling,time consuming,This word is normally spelled with a hyphen.,time-consuming,...ondents conveying that oracy tasks were **time consuming** and difficult to administer. As a direc...,LT
Religious-Studies,overview-of-consultation-findings.md,18,IN_OR_WITH_REGARDS_TO_OF,misspelling,with regards to,"Although “with regards to” is sometimes used in casual speech, it is typically considered a nonstandard phrase.","in regard to, with regard to, regarding",...t is clearly on 'Continuity and change' **with regards to** both language and ideas. There will now...,LT
Religious-Studies,overview-of-consultation-findings.md,19,COMMA_COMPOUND_SENTENCE,uncategorized,and,Use a comma before ‘and’ if it connects two independent clauses (unless they are closely connected and short).,", and",... are supported by this new qualification** and** we will work to ensure that this is the...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,4,MORFOLOGIK_RULE_EN_GB,misspelling,Gobind,Possible spelling mistake found.,Go bind,...d for refusing to convert to Islam)Guru **Gobind** Singh (instructed Sikhs to wear the tur...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,4,EN_UNPAIRED_QUOTES,typographical,',Unpaired symbol: ‘'’ seems to be missing,,...| Unit 3 (3.5a) has been corrected from **'**What makes us human and related medical ...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,4,EN_UNPAIRED_QUOTES,typographical,',Unpaired symbol: ‘'’ seems to be missing,,"...dical ethics: Buddhist perspectives' to **'**Roles, rights and responsibilities: huma...",LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,12,MORFOLOGIK_RULE_EN_GB,misspelling,believeWhy,Possible spelling mistake found.,believe Why,"...sts, religious pluralists and agnostics **believeWhy** some believe in a god or gods and ident...",LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,12,MORFOLOGIK_RULE_EN_GB,misspelling,religiousWhat,Possible spelling mistake found.,religious What,...elieve in a god or gods and identify as **religiousWhat** atheists and humanists believeWhy some ...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,12,MORFOLOGIK_RULE_EN_GB,misspelling,believeWhy,Possible spelling mistake found.,believe Why,...as religiousWhat atheists and humanists **believeWhy** some people do not believe in a god or ...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,12,MORFOLOGIK_RULE_EN_GB,misspelling,transcendenthumans,Possible spelling mistake found.,transcendent humans,...nating from God: Genesis 2:7eternal and **transcendenthumans** possess rationality and free will but h...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,12,MORFOLOGIK_RULE_EN_GB,misspelling,Creedthe,Possible spelling mistake found.,Creed the,...stianity found within:<br>the Apostle's **Creedthe** Lord's Prayer.                         ...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,15,MORFOLOGIK_RULE_EN_GB,misspelling,Godgiving,Possible spelling mistake found.,God giving,...tices:<br>committing a person's body to **Godgiving** thanks to God for that person's lifecel...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,15,MORFOLOGIK_RULE_EN_GB,misspelling,lifecelebrating,Possible spelling mistake found.,life celebrating,...dgiving thanks to God for that person's **lifecelebrating** and remembering the life of the decease...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,15,MORFOLOGIK_RULE_EN_GB,misspelling,deceasedusing,Possible spelling mistake found.,deceased using,...brating and remembering the life of the **deceasedusing** signs and symbols to express a deeper m...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,15,MORFOLOGIK_RULE_EN_GB,misspelling,meaningshowing,Possible spelling mistake found.,meaning showing,...g signs and symbols to express a deeper **meaningshowing** the link between this life and Christia...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,15,MORFOLOGIK_RULE_EN_GB,misspelling,blackprayers,Possible spelling mistake found.,black prayers,"...ces:<br>use of symbols, such as wearing **blackprayers** recited for the deceased.Christian fune...",LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,15,MORFOLOGIK_RULE_EN_GB,misspelling,servicefuneral,Possible spelling mistake found.,service funeral,"...d.Christian funeral practices:<br>vigil **servicefuneral** service – prayers, hymns and eulogyburi...",LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,15,MORFOLOGIK_RULE_EN_GB,misspelling,eulogyburial,Possible spelling mistake found.,eulogy burial,"...icefuneral service – prayers, hymns and **eulogyburial** or cremation and the rite of committal....",LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,15,MORFOLOGIK_RULE_EN_GB,misspelling,communitya,Possible spelling mistake found.,"community, community a","... such as:<br>belonging to a worshipping **communitya** shared sense of purpose, direction and ...",LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,15,MORFOLOGIK_RULE_EN_GB,misspelling,devotionlearning,Possible spelling mistake found.,devotion learning,...ommitment to God as an act of religious **devotionlearning** more about Christian figures by visitin...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,15,MORFOLOGIK_RULE_EN_GB,misspelling,livesfollowing,Possible spelling mistake found.,lives following,...by visiting sites associated with their **livesfollowing** in the footsteps of key figures in Chri...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,15,MORFOLOGIK_RULE_EN_GB,misspelling,Christianityexperiencing,Possible spelling mistake found.,Christianity experiencing,...wing in the footsteps of key figures in **Christianityexperiencing** a sense of communitypilgrimage sites ma...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,15,MORFOLOGIK_RULE_EN_GB,misspelling,communitypilgrimage,Possible spelling mistake found.,community pilgrimage,... in Christianityexperiencing a sense of **communitypilgrimage** sites may be associated with miracles.T...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,15,MORFOLOGIK_RULE_EN_GB,misspelling,PembrokeshireTaizé,Possible spelling mistake found.,,"...an pilgrimage:<br>St David's Cathedral, **PembrokeshireTaizé**.Christian identity and belonging expres...",LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,18,MORFOLOGIK_RULE_EN_GB,misspelling,transcendenthumans,Possible spelling mistake found.,transcendent humans,...ating from God; Genesis 2:7immortal and **transcendenthumans** possess rationality and free will but h...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,18,MORFOLOGIK_RULE_EN_GB,misspelling,Creedthe,Possible spelling mistake found.,Creed the,...ic beliefs and teachings:<br>the Nicene **Creedthe** Lord's prayer.The importance of the Bib...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,18,MORFOLOGIK_RULE_EN_GB,misspelling,encyclicalsCatechism,Possible spelling mistake found.,encyclicals Catechism,...important texts in daily life:<br>Papal **encyclicalsCatechism** of the Catholic Church.                ...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,20,MORFOLOGIK_RULE_EN_GB,misspelling,preceptsspiritual,Possible spelling mistake found.,precepts spiritual,...as Aquinas' Natural Law – the 5 primary **preceptsspiritual** growth and transformation as essential ...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,20,MORFOLOGIK_RULE_EN_GB,misspelling,Godgiving,Possible spelling mistake found.,God giving,...tices:<br>committing a person's body to **Godgiving** thanks to God for that person's lifecel...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,20,MORFOLOGIK_RULE_EN_GB,misspelling,lifecelebrating,Possible spelling mistake found.,life celebrating,...dgiving thanks to God for that person's **lifecelebrating** and remembering the life of the decease...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,20,MORFOLOGIK_RULE_EN_GB,misspelling,deceasedusing,Possible spelling mistake found.,deceased using,...brating and remembering the life of the **deceasedusing** signs and symbols to express a deeper m...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,20,MORFOLOGIK_RULE_EN_GB,misspelling,meaningshowing,Possible spelling mistake found.,meaning showing,...g signs and symbols to express a deeper **meaningshowing** the link between this life and Catholic...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,20,MORFOLOGIK_RULE_EN_GB,misspelling,deceasedprayers,Possible spelling mistake found.,deceased prayers,...lic mourning practices:<br>mass for the **deceasedprayers** recited for the deceased.Catholic funer...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,20,MORFOLOGIK_RULE_EN_GB,misspelling,servicerequiem,Possible spelling mistake found.,service requiem,"...ed.Catholic funeral practices:<br>vigil **servicerequiem** massfuneral service, hymns, prayers and...",LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,20,MORFOLOGIK_RULE_EN_GB,misspelling,massfuneral,Possible spelling mistake found.,mass funeral,"...eral practices:<br>vigil servicerequiem **massfuneral** service, hymns, prayers and eulogyburia...",LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,20,MORFOLOGIK_RULE_EN_GB,misspelling,eulogyburial,Possible spelling mistake found.,eulogy burial,"...massfuneral service, hymns, prayers and **eulogyburial** and the rite of committal.             ...",LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,20,MORFOLOGIK_RULE_EN_GB,misspelling,communityshared,Possible spelling mistake found.,community shared,... such as:<br>belonging to a worshipping **communityshared** sense of purpose and direction in life....,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,20,MORFOLOGIK_RULE_EN_GB,misspelling,devotionlearning,Possible spelling mistake found.,devotion learning,...ommitment to God as an act of religious **devotionlearning** more about Catholic figures by visiting...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,20,MORFOLOGIK_RULE_EN_GB,misspelling,livesfollowing,Possible spelling mistake found.,lives following,...by visiting sites associated with their **livesfollowing** in the footsteps of key figures in Cath...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,20,MORFOLOGIK_RULE_EN_GB,misspelling,Catholicismexperiencing,Possible spelling mistake found.,Catholicism experiencing,...wing in the footsteps of key figures in **Catholicismexperiencing** a sense of communitypilgrimage sites ma...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,20,MORFOLOGIK_RULE_EN_GB,misspelling,communitypilgrimage,Possible spelling mistake found.,community pilgrimage,...s in Catholicismexperiencing a sense of **communitypilgrimage** sites may be associated with miracles.T...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,20,MORFOLOGIK_RULE_EN_GB,misspelling,LourdesSt,Possible spelling mistake found.,Lourdes St,"...ing sites of<br>Catholic pilgrimage:<br>**LourdesSt** Peter's Basilica, Rome.Catholic identit...",LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,20,MORFOLOGIK_RULE_EN_GB,misspelling,communionconfirmation,Possible spelling mistake found.,communion confirmation,...union: 1 Corinthians 11:23-26first holy **communionconfirmation**: Acts 2:1-13. |  {21}------------------...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,23,MORFOLOGIK_RULE_EN_GB,misspelling,dukkha,Possible spelling mistake found.,"Gurkha, pukka, burkha",... Four Noble Truths: types of suffering (**dukkha**); the cause of suffering (tanha); enlig...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,23,MORFOLOGIK_RULE_EN_GB,misspelling,anicca,Possible spelling mistake found.,"Anita, Alicia, anima (+9 more)",...ee Marks of Existence (Lakshanas):<br>• **anicca** – the concept of impermanence (Dhammapa...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,23,MORFOLOGIK_RULE_EN_GB,misspelling,dukkha,Possible spelling mistake found.,"Gurkha, pukka, burkha",... Skandhas (Dhammapada 113 and 279)<br>• **dukkha** – dissatisfaction arising from an inabi...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,23,MORFOLOGIK_RULE_EN_GB,misspelling,anicca,Possible spelling mistake found.,"Anita, Alicia, anima (+9 more)",...ion arising from an inability to accept **anicca** and anatta (Dhammacakkapayattana Sutta)...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,23,EN_DIACRITICS_REPLACE_ORTHOGRAPHY_SIDDHARTHA_GAUTAMA,misspelling,Siddhartha Gautama,"‘Siddhartha Gautama’ is an imported foreign name or expression, which originally has a diacritic.",Siddhārtha Gautama,"...beliefs and teachings about the Buddha (**Siddhartha Gautama**):<br>• early life: pre-birth, birth, pr...",LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,25,MORFOLOGIK_RULE_EN_GB,misspelling,teachingscultivating,Possible spelling mistake found.,teachings cultivating,"...a) through the Eightfold Path and other **teachingscultivating** wisdom, ethical conduct, and mental dis...",LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,25,MORFOLOGIK_RULE_EN_GB,misspelling,disciplineunderstanding,Possible spelling mistake found.,discipline understanding,"...ing wisdom, ethical conduct, and mental **disciplineunderstanding** the nature of suffering and its causes....",LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,25,MORFOLOGIK_RULE_EN_GB,misspelling,Nirvanadifferent,Possible spelling mistake found.,Nirvana different,...t of rebirth (Dhammapada 1:17)achieving **Nirvanadifferent** realms of existencethe views of the Tri...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,25,MORFOLOGIK_RULE_EN_GB,misspelling,existencethe,Possible spelling mistake found.,existence the,...17)achieving Nirvanadifferent realms of **existencethe** views of the Triratna tradition on 'mom...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,25,MORFOLOGIK_RULE_EN_GB,misspelling,personusing,Possible spelling mistake found.,person using,...br>transferring 'merit' to the deceased **personusing** symbols to express meaningshowing the l...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,25,MORFOLOGIK_RULE_EN_GB,misspelling,meaningshowing,Possible spelling mistake found.,meaning showing,...deceased personusing symbols to express **meaningshowing** the link between this life and a future...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,25,MORFOLOGIK_RULE_EN_GB,misspelling,liferemembering,Possible spelling mistake found.,life remembering,"...the link between this life and a future **liferemembering** that death is not the end of life, but ...",LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,25,MORFOLOGIK_RULE_EN_GB,misspelling,rebirthcelebrating,Possible spelling mistake found.,rebirth celebrating,...t a stage of life between existence and **rebirthcelebrating** and remembering the life of the decease...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,25,MORFOLOGIK_RULE_EN_GB,misspelling,TibetanJapanese,Possible spelling mistake found.,Tibetan Japanese,"...ng and funeral practices – Japanese and **TibetanJapanese** practices – chanting, giving the deceas...",LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,25,MORFOLOGIK_RULE_EN_GB,misspelling,ashesTibetan,Possible spelling mistake found.,ashes Tibetan,"...ame, cremating the body and burying the **ashesTibetan** practices – use of the Tibetan Book of ...",LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,25,MORFOLOGIK_RULE_EN_GB,misspelling,deceasedTheravada,Possible spelling mistake found.,deceased Theravada,...ving offerings and offering food to the **deceasedTheravada** mourning and funeral practices – monks ...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,25,MORFOLOGIK_RULE_EN_GB,misspelling,sanghahaving,Possible spelling mistake found.,,"...belonging to a Buddhist community – the **sanghahaving** a shared sense of purpose, morality and...",LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,25,MORFOLOGIK_RULE_EN_GB,misspelling,samatha,Possible spelling mistake found.,Samantha,"...three different types of<br>meditation: **samatha**, vipassana and metta bhavana;<br>Dhamma...",LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,25,MORFOLOGIK_RULE_EN_GB,misspelling,vipassana,Possible spelling mistake found.,passant,"...ferent types of<br>meditation: samatha, **vipassana** and metta bhavana;<br>Dhammapada 282The...",LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,25,MORFOLOGIK_RULE_EN_GB,misspelling,malas,Possible spelling mistake found.,"males, Malay, malls (+16 more)","...a 190The uses and significance of using **malas**, mantras and<br>mandalas.Buddhist ident...",LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,25,MORFOLOGIK_RULE_EN_GB,misspelling,examplelearning,Possible spelling mistake found.,example learning,...ect to the Buddha for his dharma and<br>**examplelearning** more about Buddhas and Bodhisattvas by<...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,25,MORFOLOGIK_RULE_EN_GB,misspelling,Bodh,Possible spelling mistake found.,"Both, Body, Bode (+6 more)",...ing sites of<br>Buddhist pilgrimage:<br>**Bodh** GayaLumbini. | | 1.7.2a<br>Buddhism and...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,25,MORFOLOGIK_RULE_EN_GB,misspelling,GayaLumbini,Possible spelling mistake found.,,...ites of<br>Buddhist pilgrimage:<br>Bodh **GayaLumbini**. | | 1.7.2a<br>Buddhism and<br>morality...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,25,EVERYDAY_EVERY_DAY,misspelling,everyday,‘Everyday’ is an adjective. Did you mean “every day”?,every day,...br>the Five Precepts as basic rules for **everyday** lifeavoidance of the Three Poisons – gr...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,25,MORFOLOGIK_RULE_EN_GB,misspelling,lifeavoidance,Possible spelling mistake found.,life avoidance,"...ve Precepts as basic rules for everyday **lifeavoidance** of the Three Poisons – greed, ignorance...",LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,25,MORFOLOGIK_RULE_EN_GB,misspelling,hatredthe,Possible spelling mistake found.,hatred the,"...Three Poisons – greed, ignorance and<br>**hatredthe** Six Paramitas (perfections) – generosit...",LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,27,EN_DIACRITICS_REPLACE_ORTHOGRAPHY_BHAGAVAN,misspelling,Bhagavan,"‘Bhagavan’ is an imported foreign name or expression, which originally has a diacritic.",Bhagavān,...; Chandogya Upanishad 3:14.1 Brahman as **Bhagavan** Nirguna Brahman and Saguna Brahman natu...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,27,MORFOLOGIK_RULE_EN_GB,misspelling,Nirguna,Possible spelling mistake found.,Nirgun,...ya Upanishad 3:14.1 Brahman as Bhagavan **Nirguna** Brahman and Saguna Brahman nature and r...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,27,MORFOLOGIK_RULE_EN_GB,misspelling,Saguna,Possible spelling mistake found.,"Laguna, Sauna",...Brahman as Bhagavan Nirguna Brahman and **Saguna** Brahman nature and role of the Trimurti...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,27,MORFOLOGIK_RULE_EN_GB,misspelling,dutykama,Possible spelling mistake found.,Guayama,... four aims of human life:dharma – moral **dutykama** – worldly pleasureartha – wealth and po...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,27,MORFOLOGIK_RULE_EN_GB,misspelling,pleasureartha,Possible spelling mistake found.,,... life:dharma – moral dutykama – worldly **pleasureartha** – wealth and powermoksha – spiritual li...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,27,MORFOLOGIK_RULE_EN_GB,misspelling,powermoksha,Possible spelling mistake found.,,...ma – worldly pleasureartha – wealth and **powermoksha** – spiritual liberation and release from...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,27,MORFOLOGIK_RULE_EN_GB,misspelling,meaningshowing,Possible spelling mistake found.,meaning showing,...g signs and symbols to express a deeper **meaningshowing** the link between this life and a future...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,27,MORFOLOGIK_RULE_EN_GB,misspelling,liferemembering,Possible spelling mistake found.,life remembering,"...the link between this life and a future **liferemembering** that death is not the end of life, but ...",LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,27,MORFOLOGIK_RULE_EN_GB,misspelling,reincarnationcelebrating,Possible spelling mistake found.,reincarnation celebrating,...t a stage of life between existence and **reincarnationcelebrating** and remembering the life of the decease...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,27,MORFOLOGIK_RULE_EN_GB,misspelling,Tarpanathe,Possible spelling mistake found.,"Maranatha, Tarpana",...e deceased.Hindu mourning practices:<br>**Tarpanathe** Shraddha period.Hindu funeral practices...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,27,MORFOLOGIK_RULE_EN_GB,misspelling,AntyestiPinda,Possible spelling mistake found.,Antyesti Pinda,...ddha period.Hindu funeral practices:<br>**AntyestiPinda** Daan.                                  ...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,27,MORFOLOGIK_RULE_EN_GB,misspelling,communityhaving,Possible spelling mistake found.,community having,"...duism, such as:<br>belonging to a Hindu **communityhaving** a shared sense of purpose and direction...",LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,27,MORFOLOGIK_RULE_EN_GB,misspelling,devotionlearning,Possible spelling mistake found.,devotion learning,...tment to Brahman as an act of religious **devotionlearning** more about Hindu figures by visiting si...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,27,MORFOLOGIK_RULE_EN_GB,misspelling,livesfollowing,Possible spelling mistake found.,lives following,...by visiting sites associated with their **livesfollowing** in the footsteps of key figures in Hind...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,27,MORFOLOGIK_RULE_EN_GB,misspelling,Hinduismexperiencing,Possible spelling mistake found.,Hinduism experiencing,"...wing in the footsteps of key figures in **Hinduismexperiencing** a sense of community.The role, signific...",LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,27,MORFOLOGIK_RULE_EN_GB,misspelling,AyodhyaVaranasi,Possible spelling mistake found.,Ayodhya Varanasi,...lowing sites of<br>Hindu pilgrimage:<br>**AyodhyaVaranasi** (Kashi).Hindu identity and belonging ex...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,27,MORFOLOGIK_RULE_EN_GB,misspelling,VishnuShaiva,Possible spelling mistake found.,,...ment:<br>Vaishnava bhakti – devotion to **VishnuShaiva** bhakti – devotion to Shiva and Rudra.  ...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,27,MORFOLOGIK_RULE_EN_GB,misspelling,pleasureartha,Possible spelling mistake found.,,"...easure - physical, mental and emotional **pleasureartha** – wealth and power, enough of each to f...",LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,27,MORFOLOGIK_RULE_EN_GB,misspelling,secureHindus,Possible spelling mistake found.,secure Hindus,"...ealth and power, enough of each to feel **secureHindus** believe in free-will and its link to ka...",LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,27,MORFOLOGIK_RULE_EN_GB,misspelling,karmadue,Possible spelling mistake found.,karma due,...us believe in free-will and its link to **karmadue** to ignorance Hindus fall into maya – a ...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,27,MORFOLOGIK_RULE_EN_GB,misspelling,worldHinduism,Possible spelling mistake found.,world Hinduism,...s and even family keep us bound to this **worldHinduism** encourages the cultivation of divine qu...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,31,MORFOLOGIK_RULE_EN_GB,misspelling,al-Tirmidhī,Possible spelling mistake found.,"Al-Tirmidhi, al-Tirmidhi, Al-Tirmidhī",... mercy by Allah in the next life; Sunan **al-Tirmidhī** 1924 - Muslims have a duty to put faith...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,32,EN_WORD_COHERENCY,uncategorized,Judgment,Do not mix variants of the same word (‘judgment’ and ‘judgement’) within a single text.,Judgement,...'an 18:30<br>• preparing for the Day of **Judgment** (Qur'an 84:25) and serving humanity; Qu...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,32,MORFOLOGIK_RULE_EN_GB,misspelling,communitya,Possible spelling mistake found.,"community, community a",... such as:<br>belonging to a worshipping **communitya** shared sense of purpose and direction i...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,32,MORFOLOGIK_RULE_EN_GB,misspelling,devotionlearning,Possible spelling mistake found.,devotion learning,...mitment to Allah as an act of religious **devotionlearning** more about Islamic figures by visiting ...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,32,MORFOLOGIK_RULE_EN_GB,misspelling,livesfollowing,Possible spelling mistake found.,lives following,...by visiting sites associated with their **livesfollowing** in the footsteps of key figures in Isla...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,32,MORFOLOGIK_RULE_EN_GB,misspelling,Islamexperiencing,Possible spelling mistake found.,Islam experiencing,"...wing in the footsteps of key figures in **Islamexperiencing** a sense of community.The role, signific...",LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,32,MORFOLOGIK_RULE_EN_GB,misspelling,Arafatthe,Possible spelling mistake found.,Arafat the,...slamic pilgrimage during Hajj:<br>Mount **Arafatthe** pillars at Mina.Islamic identity and be...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,32,MORFOLOGIK_RULE_EN_GB,misspelling,burkhathe,Possible spelling mistake found.,"breathe, bunkmate, Burkhardt (+4 more)",...bserving dress and diet customs:<br>the **burkhathe** hijabthe niqabhalal food. | | 1.7.2c<br...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,32,MORFOLOGIK_RULE_EN_GB,misspelling,hijabthe,Possible spelling mistake found.,hijab the,...ress and diet customs:<br>the burkhathe **hijabthe** niqabhalal food. | | 1.7.2c<br>Islam an...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,32,MORFOLOGIK_RULE_EN_GB,misspelling,niqabhalal,Possible spelling mistake found.,,...diet customs:<br>the burkhathe hijabthe **niqabhalal** food. | | 1.7.2c<br>Islam and morality ...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,32,MORFOLOGIK_RULE_EN_GB,misspelling,moralitythe,Possible spelling mistake found.,morality the,...n; Qur'an 38:29 or Hadith as sources of **moralitythe** use of conscience; Qur'an 75:1-2.Morali...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,34,MORFOLOGIK_RULE_EN_GB,misspelling,onetranscendent,Possible spelling mistake found.,one transcendent,...Creator ex nihilo; Genesis 1:1-12God as **onetranscendent**; Isaiah 55:8-9mercifuleternaljudgelaw-g...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,34,MORFOLOGIK_RULE_EN_GB,misspelling,descendent,Possible spelling mistake found.,descendant,...associated with Olam ha-ba):<br>being a **descendent** of King David; Jeremiah 23:5Anointed On...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,34,MORFOLOGIK_RULE_EN_GB,misspelling,Messiahthe,Possible spelling mistake found.,Messiah the,...fering Orthodox and Reform views on the **Messiahthe** Messianic Age (Olam Ha-Ba).Jewish belie...,LT
Religious-Studies,wjec-gcse-religious-studies-specification.md,36,MORFOLOGIK_RULE_EN_GB,misspelling,Godobserving,Possible spelling mistake found.,God observing,...ng in accordance with the covenant with **Godobserving** the mitzvot of the Torahpursuing justic...,LT
